topicid,title,year,weight
67,ACM SIGAda Ada Letters,2008,0.3361
67,ACM SIGCSE Bulletin,2008,0.3078
67,ACM SIGPLAN Notices,2008,0.48615
67,ACM SIGAda Ada Letters,2009,0.24885
67,Communications of the ACM,2009,0.25295
67,Queue,2009,0.2529
67,netWorker,2009,0.3087
67,ACM SIGCSE Bulletin,2010,0.301
67,ACM SIGOPS Operating Systems Review,2010,0.2168
67,Communications of the ACM,2010,0.3619
67,ACM Computing Surveys,2011,0.2387
67,ACM SIGOPS Operating Systems Review,2011,0.2508
70,ACM SIGCOMM Computer Communication Review,0,0.2257
70,ACM SIGOPS Operating Systems Review,1975,0.4039
70,ACM SIGARCH Computer Architecture News,1977,0.3464
70,Communications of the ACM,1978,0.4181
70,Journal of the ACM,1980,0.5346
70,ACM Computing Surveys,1981,0.2668
70,ACM SIGCOMM Computer Communication Review,1981,0.461925
70,ACM SIGMETRICS Performance Evaluation Review,1981,0.5117
70,ACM SIGMETRICS Performance Evaluation Review,1982,0.45655
70,Communications of the ACM,1982,0.3874
70,Journal of the ACM,1982,0.7695
70,ACM SIGCOMM Computer Communication Review,1983,0.56665
70,Communications of the ACM,1983,0.5955
70,Journal of the ACM,1983,0.2792
70,ACM Computing Surveys,1984,0.57345
70,ACM SIGCOMM Computer Communication Review,1984,0.47834
70,ACM SIGMETRICS Performance Evaluation Review,1984,0.49115
70,ACM Transactions on Computer Systems,1984,0.36
70,ACM SIGARCH Computer Architecture News,1985,0.3076
70,ACM SIGCOMM Computer Communication Review,1985,0.5458
70,ACM SIGCSE Bulletin,1985,0.6943
70,ACM SIGMETRICS Performance Evaluation Review,1985,0.82035
70,ACM SIGARCH Computer Architecture News,1986,0.2438
70,ACM SIGCOMM Computer Communication Review,1986,0.4359
70,ACM SIGCUE Outlook,1986,0.4497
70,ACM SIGMETRICS Performance Evaluation Review,1986,0.394
70,Communications of the ACM,1986,0.4003
70,ACM SIGCOMM Computer Communication Review,1987,0.602783333
70,ACM SIGMETRICS Performance Evaluation Review,1987,0.62516
70,ACM SIGMIS Database,1987,0.3999
70,ACM SIGSIM Simulation Digest,1987,0.7757
70,ACM Transactions on Computer Systems,1987,0.6121
70,ACM Computing Surveys,1988,0.2363
70,ACM SIGARCH Computer Architecture News,1988,0.2985
70,ACM SIGCOMM Computer Communication Review,1988,0.5841
70,ACM SIGCSE Bulletin,1988,0.3354
70,ACM SIGMETRICS Performance Evaluation Review,1988,0.57855
70,Communications of the ACM,1988,0.27925
70,Journal of the ACM,1988,0.5598
70,ACM SIGCOMM Computer Communication Review,1989,0.420775
70,ACM SIGIR Forum,1989,0.2356
70,ACM SIGMETRICS Performance Evaluation Review,1989,0.2453
70,ACM SIGCOMM Computer Communication Review,1990,0.55095
70,Communications of the ACM,1990,0.6195
70,ACM SIGCOMM Computer Communication Review,1991,0.539142857
70,ACM SIGSIM Simulation Digest,1991,0.5279
70,ACM SIGCOMM Computer Communication Review,1992,0.55155
70,ACM SIGMETRICS Performance Evaluation Review,1992,0.2722
70,ACM SIGAPP Applied Computing Review,1993,0.4296
70,ACM SIGCOMM Computer Communication Review,1993,0.448445455
70,ACM SIGOPS Operating Systems Review,1993,0.303
70,IEEE/ACM Transactions on Networking,1993,0.58564
70,ACM SIGCOMM Computer Communication Review,1994,0.600177778
70,ACM SIGMETRICS Performance Evaluation Review,1994,0.8815
70,ACM SIGOPS Operating Systems Review,1994,0.3761
70,ACM SIGSOFT Software Engineering Notes,1994,0.2838
70,Communications of the ACM,1994,0.5028
70,IEEE/ACM Transactions on Networking,1994,0.45835
70,ACM SIGCHI Bulletin,1995,0.5486
70,ACM SIGCOMM Computer Communication Review,1995,0.521992308
70,ACM SIGMETRICS Performance Evaluation Review,1995,0.48295
70,Communications of the ACM,1995,0.4021
70,IEEE/ACM Transactions on Networking,1995,0.393116667
70,ACM SIGARCH Computer Architecture News,1996,0.3147
70,ACM SIGCOMM Computer Communication Review,1996,0.5600375
70,ACM SIGMETRICS Performance Evaluation Review,1996,0.2525
70,ACM SIGOPS Operating Systems Review,1996,0.3095
70,ACM SIGPLAN Notices,1996,0.2609
70,Communications of the ACM,1996,0.3085
70,IEEE/ACM Transactions on Networking,1996,0.571735714
70,ACM SIGCOMM Computer Communication Review,1997,0.525691667
70,ACM SIGCSE Bulletin,1997,0.2054
70,ACM SIGMETRICS Performance Evaluation Review,1997,0.5722
70,Communications of the ACM,1997,0.5361
70,Crossroads,1997,0.2037
70,IEEE/ACM Transactions on Networking,1997,0.493221429
70,netWorker,1997,0.3891
70,ACM SIGCOMM Computer Communication Review,1998,0.53315
70,ACM SIGMETRICS Performance Evaluation Review,1998,0.43558
70,ACM SIGOPS Operating Systems Review,1998,0.2996
70,Communications of the ACM,1998,0.293
70,IEEE/ACM Transactions on Networking,1998,0.562209091
70,netWorker,1998,0.41015
70,ACM Computing Surveys,1999,0.2094
70,ACM SIGCOMM Computer Communication Review,1999,0.52434
70,ACM SIGMETRICS Performance Evaluation Review,1999,0.649133333
70,ACM SIGMOBILE Mobile Computing and Communications Review,1999,0.2083
70,ACM SIGOPS Operating Systems Review,1999,0.328933333
70,ACM Transactions on Software Engineering and Methodology,1999,0.355
70,Communications of the ACM,1999,0.3572
70,IEEE/ACM Transactions on Networking,1999,0.394771429
70,ACM SIGCOMM Computer Communication Review,2000,0.38206
70,ACM SIGMETRICS Performance Evaluation Review,2000,0.458066667
70,ACM SIGMOBILE Mobile Computing and Communications Review,2000,0.436333333
70,Communications of the ACM,2000,0.3789
70,Crossroads,2000,0.2984
70,IEEE/ACM Transactions on Networking,2000,0.600781818
70,Journal of the ACM,2000,0.2834
70,netWorker,2000,0.4014
70,ACM SIGCOMM Computer Communication Review,2001,0.470233333
70,ACM SIGCSE Bulletin,2001,0.2909
70,ACM SIGMOBILE Mobile Computing and Communications Review,2001,0.368
70,ACM SIGOPS Operating Systems Review,2001,0.317
70,ACM Transactions on Computer Systems,2001,0.3005
70,Communications of the ACM,2001,0.319333333
70,IEEE/ACM Transactions on Networking,2001,0.5241
70,ACM Computing Surveys,2002,0.2191
70,ACM SIGCOMM Computer Communication Review,2002,0.422433333
70,ACM SIGMOBILE Mobile Computing and Communications Review,2002,0.4468
70,ACM SIGOPS Operating Systems Review,2002,0.3912
70,ACM SIGSOFT Software Engineering Notes,2002,0.3558
70,IEEE/ACM Transactions on Networking,2002,0.427511111
70,netWorker,2002,0.2712
70,ACM SIGCOMM Computer Communication Review,2003,0.3057
70,ACM SIGCSE Bulletin,2003,0.3343
70,ACM SIGMETRICS Performance Evaluation Review,2003,0.467066667
70,ACM SIGecom Exchanges,2003,0.2336
70,Communications of the ACM,2003,0.371625
70,Crossroads,2003,0.5115
70,IEEE/ACM Transactions on Networking,2003,0.391483333
70,netWorker,2003,0.3097
70,ACM SIGCOMM Computer Communication Review,2004,0.3317
70,ACM SIGMETRICS Performance Evaluation Review,2004,0.760633333
70,ACM Transactions on Computer Systems,2004,0.2072
70,Communications of the ACM,2004,0.3249
70,IEEE/ACM Transactions on Networking,2004,0.41264
70,Queue,2004,0.2215
70,interactions,2004,0.2028
70,netWorker,2004,0.32735
70,ACM SIGCOMM Computer Communication Review,2005,0.486975
70,ACM SIGMETRICS Performance Evaluation Review,2005,0.563085714
70,ACM SIGMOBILE Mobile Computing and Communications Review,2005,0.496016667
70,ACM SIGOPS Operating Systems Review,2005,0.5179
70,ACM Transactions on Algorithms,2005,0.4171
70,Computers in Entertainment,2005,0.277
70,Queue,2005,0.30025
70,ACM SIGCOMM Computer Communication Review,2006,0.37
70,ACM SIGCSE Bulletin,2006,0.3049
70,ACM SIGMETRICS Performance Evaluation Review,2006,0.508
70,ACM SIGMOBILE Mobile Computing and Communications Review,2006,0.44275
70,ACM SIGOPS Operating Systems Review,2006,0.279
70,"ACM Transactions on Multimedia Computing, Communications, and Applications",2006,0.8575
70,Communications of the ACM,2006,0.3207
70,Queue,2006,0.3228
70,netWorker,2006,0.4627
70,ACM SIGCOMM Computer Communication Review,2007,0.4938
70,ACM SIGMETRICS Performance Evaluation Review,2007,0.541975
70,ACM SIGMOBILE Mobile Computing and Communications Review,2007,0.577783333
70,ACM Transactions on Embedded Computing Systems,2007,0.2405
70,ACM Transactions on Sensor Networks,2007,0.2181
70,ACM Transactions on the Web,2007,0.3964
70,Communications of the ACM,2007,0.2683
70,IEEE/ACM Transactions on Networking,2007,0.53835
70,ACM SIGCOMM Computer Communication Review,2008,0.644525
70,ACM SIGMETRICS Performance Evaluation Review,2008,0.445057143
70,ACM SIGMOBILE Mobile Computing and Communications Review,2008,0.4957
70,ACM Transactions on Autonomous and Adaptive Systems,2008,0.2632
70,ACM Transactions on Computer Systems,2008,0.694
70,ACM Transactions on Information and System Security,2008,0.276
70,"ACM Transactions on Multimedia Computing, Communications, and Applications",2008,0.4464
70,IEEE/ACM Transactions on Networking,2008,0.47459375
70,ACM SIGCOMM Computer Communication Review,2009,0.37158
70,ACM SIGCSE Bulletin,2009,0.4754
70,ACM SIGMETRICS Performance Evaluation Review,2009,0.43475
70,ACM SIGMOBILE Mobile Computing and Communications Review,2009,0.52855
70,ACM SIGSOFT Software Engineering Notes,2009,0.3649
70,ACM Transactions on Autonomous and Adaptive Systems,2009,0.48215
70,IEEE/ACM Transactions on Networking,2009,0.504982353
70,netWorker,2009,0.274
70,ACM SIGCOMM Computer Communication Review,2010,0.393014286
70,ACM SIGMETRICS Performance Evaluation Review,2010,0.8084
70,ACM SIGMOBILE Mobile Computing and Communications Review,2010,0.578723077
70,Communications of the ACM,2010,0.3566
70,IEEE/ACM Transactions on Networking,2010,0.504396
70,ACM SIGCOMM Computer Communication Review,2011,0.4842
70,ACM SIGKDD Explorations Newsletter,2011,0.3147
70,ACM SIGMETRICS Performance Evaluation Review,2011,0.598233333
70,ACM Transactions on Autonomous and Adaptive Systems,2011,0.2756
70,ACM Transactions on Information and System Security,2011,0.4251
70,"ACM Transactions on Multimedia Computing, Communications, and Applications",2011,0.3333
70,ACM Transactions on Sensor Networks,2011,0.2913
70,Communications of the ACM,2011,0.6423
70,IEEE/ACM Transactions on Networking,2011,0.525552941
70,"XRDS: Crossroads, The ACM Magazine for Students",2011,0.2227
74,Journal of the ACM,1955,0.59765
74,Journal of the ACM,1956,0.53375
74,Journal of the ACM,1957,0.45125
74,Journal of the ACM,1958,0.503233333
74,Journal of the ACM,1959,0.49976
74,Journal of the ACM,1960,0.46794
74,Communications of the ACM,1961,0.547742857
74,Journal of the ACM,1961,0.579466667
74,Communications of the ACM,1962,0.2908
74,Journal of the ACM,1962,0.67956
74,Communications of the ACM,1963,0.5813
74,Journal of the ACM,1963,0.609316667
74,Communications of the ACM,1964,0.516077778
74,Journal of the ACM,1964,0.48595
74,Communications of the ACM,1965,0.506864286
74,Journal of the ACM,1965,0.624
74,Journal of the ACM,1966,0.5769
74,Communications of the ACM,1967,0.453735714
74,Journal of the ACM,1967,0.5977
74,Journal of the ACM,1968,0.643866667
74,Communications of the ACM,1969,0.543
74,Journal of the ACM,1969,0.584866667
74,Journal of the ACM,1970,0.57145
74,Journal of the ACM,1971,0.551733333
74,ACM SIGGRAPH Computer Graphics,1972,0.2635
74,ACM SIGPLAN Notices,1972,0.3481
74,Journal of the ACM,1972,0.5605
74,ACM SIGARCH Computer Architecture News,1973,0.2364
74,ACM SIGCSE Bulletin,1973,0.2171
74,Journal of the ACM,1973,0.367766667
74,ACM SIGPLAN Notices,1974,0.601
74,Communications of the ACM,1974,0.4728625
74,Journal of the ACM,1974,0.559
74,Communications of the ACM,1975,0.386533333
74,Journal of the ACM,1975,0.406333333
74,Journal of the ACM,1976,0.441
74,ACM SIGPLAN Notices,1977,0.3804
74,Journal of the ACM,1977,0.54365
74,ACM Transactions on Mathematical Software,1978,0.57256
74,Communications of the ACM,1978,0.4294
74,Journal of the ACM,1978,0.46316
74,ACM SIGAPL APL Quote Quad,1979,0.31395
74,ACM Transactions on Mathematical Software,1979,0.53012
74,Journal of the ACM,1979,0.601914286
74,ACM Transactions on Mathematical Software,1980,0.495657143
74,Journal of the ACM,1980,0.7308
74,ACM SIGAPL APL Quote Quad,1981,0.356
74,ACM Transactions on Mathematical Software,1981,0.486163636
74,Communications of the ACM,1981,0.7166
74,Journal of the ACM,1981,0.6938
74,ACM SIGAPL APL Quote Quad,1982,0.3851
74,ACM Transactions on Mathematical Software,1982,0.5326
74,ACM Transactions on Programming Languages and Systems,1982,0.2928
74,ACM SIGCSE Bulletin,1983,0.2257
74,ACM SIGGRAPH Computer Graphics,1983,0.30005
74,Communications of the ACM,1983,0.3072
74,Journal of the ACM,1983,0.6058
74,ACM SIGAPL APL Quote Quad,1984,0.50195
74,ACM Transactions on Mathematical Software,1984,0.4375
74,Journal of the ACM,1984,0.4526
74,ACM SIGGRAPH Computer Graphics,1985,0.2845
74,ACM Transactions on Mathematical Software,1985,0.5937
74,Communications of the ACM,1985,0.52435
74,ACM SIGAPL APL Quote Quad,1986,0.4636
74,ACM SIGNUM Newsletter,1986,0.4722
74,ACM SIGSAM Bulletin,1986,0.55554
74,ACM Transactions on Mathematical Software,1986,0.4981
74,ACM SIGAPL APL Quote Quad,1987,0.4331
74,ACM SIGNUM Newsletter,1987,0.4591
74,ACM SIGPLAN Notices,1987,0.2322
74,ACM SIGSAM Bulletin,1987,0.547644444
74,ACM SIGART Bulletin,1988,0.2425
74,ACM SIGCOMM Computer Communication Review,1988,0.3008
74,ACM SIGGRAPH Computer Graphics,1988,0.2869
74,ACM SIGMETRICS Performance Evaluation Review,1988,0.3711
74,ACM SIGNUM Newsletter,1988,0.459266667
74,ACM SIGSAM Bulletin,1988,0.468588889
74,ACM Transactions on Mathematical Software,1988,0.404133333
74,Communications of the ACM,1988,0.4347
74,Journal of the ACM,1988,0.4046
74,ACM SIGACT News,1989,0.3941
74,ACM SIGAPL APL Quote Quad,1989,0.4734
74,ACM SIGGRAPH Computer Graphics,1989,0.2351
74,ACM SIGNUM Newsletter,1989,0.24565
74,ACM SIGPLAN Notices,1989,0.33835
74,ACM SIGSAM Bulletin,1989,0.572391667
74,ACM Transactions on Mathematical Software,1989,0.618
74,ACM SIGNUM Newsletter,1990,0.4874
74,ACM SIGSAM Bulletin,1990,0.57192
74,ACM Transactions on Mathematical Software,1990,0.54246
74,Journal of the ACM,1990,0.2316
74,ACM SIGAPL APL Quote Quad,1991,0.3808
74,ACM SIGMETRICS Performance Evaluation Review,1991,0.2121
74,ACM SIGMOD Record,1991,0.27145
74,ACM SIGSAM Bulletin,1991,0.575675
74,ACM SIGSMALL/PC Notes,1991,0.3884
74,Journal of the ACM,1991,0.2238
74,ACM SIGAPL APL Quote Quad,1992,0.6063
74,ACM SIGBIO Newsletter,1992,0.2643
74,ACM SIGGRAPH Computer Graphics,1992,0.3182
74,ACM SIGPLAN Notices,1992,0.3056
74,ACM SIGSAM Bulletin,1992,0.48184
74,ACM SIGSMALL/PC Notes,1992,0.3722
74,ACM Transactions on Software Engineering and Methodology,1992,0.2613
74,ACM SIGAPL APL Quote Quad,1993,0.47815
74,ACM SIGCSE Bulletin,1993,0.2386
74,ACM SIGPLAN Notices,1993,0.393625
74,ACM SIGSAM Bulletin,1993,0.642811111
74,IEEE/ACM Transactions on Networking,1993,0.2019
74,Journal of the ACM,1993,0.36785
74,ACM SIGAPL APL Quote Quad,1994,0.27465
74,ACM SIGCHI Bulletin,1994,0.3351
74,ACM SIGMETRICS Performance Evaluation Review,1994,0.2414
74,ACM SIGMOD Record,1994,0.2371
74,ACM SIGPLAN Lisp Pointers,1994,0.225
74,ACM SIGPLAN Notices,1994,0.3857
74,ACM SIGSAM Bulletin,1994,0.660025
74,Journal of the ACM,1994,0.2125
74,ACM SIGAPL APL Quote Quad,1995,0.46
74,ACM SIGCSE Bulletin,1995,0.28965
74,ACM SIGICE Bulletin,1995,0.44685
74,ACM SIGOPS Operating Systems Review,1995,0.2502
74,ACM SIGSAM Bulletin,1995,0.655428571
74,ACM SIGSIM Simulation Digest,1995,0.2191
74,Journal of the ACM,1995,0.4465
74,ACM SIGACT News,1996,0.2678
74,ACM SIGCSE Bulletin,1996,0.2525
74,ACM SIGCUE Outlook,1996,0.2705
74,ACM SIGICE Bulletin,1996,0.3349
74,ACM SIGNUM Newsletter,1996,0.5575
74,ACM SIGSAM Bulletin,1996,0.535228571
74,ACM Transactions on Programming Languages and Systems,1996,0.251
74,Communications of the ACM,1996,0.219
74,Journal of the ACM,1996,0.7241
74,ACM SIGCSE Bulletin,1997,0.2446
74,ACM SIGIR Forum,1997,0.314066667
74,ACM SIGSAM Bulletin,1997,0.47557
74,Crossroads,1997,0.206
74,ACM SIGAPL APL Quote Quad,1998,0.3734
74,ACM SIGNUM Newsletter,1998,0.665
74,ACM SIGPLAN Notices,1998,0.3397
74,ACM SIGSAM Bulletin,1998,0.512633333
74,ACM Computing Surveys,1999,0.379
74,ACM SIGSAM Bulletin,1999,0.436514815
74,Crossroads,1999,0.2025
74,Journal of the ACM,1999,0.6445
74,ACM SIGCSE Bulletin,2000,0.3326
74,ACM SIGPLAN Notices,2000,0.2018
74,ACM SIGSAM Bulletin,2000,0.553022222
74,ACM Transactions on Computational Logic,2000,0.2429
74,ACM Transactions on Mathematical Software,2000,0.47836
74,Journal of the ACM,2000,0.5225
74,ACM SIGCSE Bulletin,2001,0.2482
74,ACM SIGSAM Bulletin,2001,0.550433333
74,ACM Transactions on Mathematical Software,2001,0.44576
74,ACM SIGPLAN Notices,2002,0.3546
74,ACM Transactions on Mathematical Software,2002,0.4313
74,ACM Transactions on Computational Logic,2003,0.35
74,ACM Transactions on Mathematical Software,2003,0.501077778
74,Journal of the ACM,2003,0.4396
74,ACM Computing Surveys,2004,0.4597
74,ACM SIGPLAN Notices,2004,0.2599
74,ACM Transactions on Computational Logic,2004,0.36435
74,ACM Transactions on Mathematical Software,2004,0.72695
74,ACM SIGSAM Bulletin,2005,0.455066667
74,ACM Transactions on Computational Logic,2005,0.2473
74,Journal on Educational Resources in Computing,2005,0.3597
74,ACM Communications in Computer Algebra,2006,0.530285714
74,ACM SIGCSE Bulletin,2006,0.3049
74,ACM Transactions on Computational Logic,2006,0.4772
74,Communications of the ACM,2006,0.2583
74,Crossroads,2006,0.4484
74,ACM Communications in Computer Algebra,2007,0.53108125
74,ACM SIGCSE Bulletin,2007,0.2155
74,ACM SIGPLAN Notices,2007,0.6477
74,ACM Transactions on Algorithms,2007,0.5776
74,ACM Transactions on Computational Logic,2007,0.2039
74,ACM Transactions on Embedded Computing Systems,2007,0.2692
74,Communications of the ACM,2007,0.2077
74,Crossroads,2007,0.4861
74,interactions,2007,0.2693
74,ACM Communications in Computer Algebra,2008,0.506709091
74,ACM SIGPLAN Notices,2008,0.3617
74,ACM Transactions on Programming Languages and Systems,2008,0.4413
74,Journal of Experimental Algorithmics,2008,0.425
74,ACM SIGPLAN Notices,2009,0.451
74,ACM SIGSAM Bulletin,2009,0.61875
74,ACM Transactions on Computational Logic,2009,0.3701
74,Journal of the ACM,2009,0.336
74,ACM SIGSAM Bulletin,2010,0.498675
74,ACM Transactions on Programming Languages and Systems,2010,0.2783
74,ACM Communications in Computer Algebra,2011,0.570728571
74,ACM SIGACT News,2011,0.3135
74,ACM SIGPLAN Notices,2011,0.2018
74,ACM SIGSAM Bulletin,2011,0.556581481
74,Communications of the ACM,2011,0.3536
97,eLearn,0,0.2993
97,Communications of the ACM,1967,0.4233
97,ACM SIGCSE Bulletin,1976,0.2449
97,ACM SIGCUE Outlook,1976,0.2449
97,ACM SIGGRAPH Computer Graphics,1980,0.2785
97,ACM SIGCHI Bulletin,1985,0.2425
97,ACM SIGCHI Bulletin,1989,0.339
97,Communications of the ACM,1989,0.4595
97,ACM SIGARCH Computer Architecture News,1991,0.2432
97,ACM SIGOIS Bulletin,1991,0.3754
97,ACM SIGOPS Operating Systems Review,1991,0.40415
97,ACM SIGPLAN Notices,1991,0.3032
97,Communications of the ACM,1991,0.348475
97,ACM SIGCOMM Computer Communication Review,1992,0.323938889
97,ACM SIGGRAPH Computer Graphics,1992,0.2149
97,ACM SIGMIS Database,1992,0.2493
97,ACM SIGMOD Record,1992,0.326
97,ACM SIGOPS Operating Systems Review,1992,0.3378
97,ACM SIGBIO Newsletter,1993,0.33095
97,ACM SIGMOD Record,1993,0.31395
97,ACM SIGOIS Bulletin,1993,0.2574
97,ACM SIGOPS Operating Systems Review,1993,0.3174
97,Communications of the ACM,1993,0.49125
97,IEEE/ACM Transactions on Networking,1993,0.389033333
97,ACM SIGARCH Computer Architecture News,1994,0.3755
97,ACM SIGBIO Newsletter,1994,0.4668
97,ACM SIGCOMM Computer Communication Review,1994,0.35235
97,ACM SIGCSE Bulletin,1994,0.2565
97,ACM SIGCUE Outlook,1994,0.2414
97,ACM SIGGRAPH Computer Graphics,1994,0.3934
97,ACM SIGMOD Record,1994,0.464933333
97,ACM SIGOPS Operating Systems Review,1994,0.3139
97,Communications of the ACM,1994,0.4741
97,interactions,1994,0.4424
97,ACM Computing Surveys,1995,0.385111111
97,ACM SIGCOMM Computer Communication Review,1995,0.219133333
97,ACM SIGCSE Bulletin,1995,0.2649
97,ACM SIGMOD Record,1995,0.2192
97,ACM SIGOPS Operating Systems Review,1995,0.22905
97,ACM SIGUCCS Newsletter,1995,0.4918
97,ACM SIGWEB Newsletter,1995,0.2636
97,ACM Transactions on Computer Systems,1995,0.2002
97,Communications of the ACM,1995,0.25925
97,ACM SIGCOMM Computer Communication Review,1996,0.5046
97,ACM SIGCSE Bulletin,1996,0.2533
97,ACM SIGCUE Outlook,1996,0.2533
97,ACM SIGMETRICS Performance Evaluation Review,1996,0.4287
97,ACM SIGWEB Newsletter,1996,0.475044444
97,IEEE/ACM Transactions on Networking,1996,0.5414
97,ACM SIGCAPH Computers and the Physically Handicapped,1997,0.4913
97,ACM SIGCSE Bulletin,1997,0.20525
97,ACM SIGDOC Asterisk Journal of Computer Documentation,1997,0.2166
97,ACM SIGMETRICS Performance Evaluation Review,1997,0.25405
97,ACM SIGSOFT Software Engineering Notes,1997,0.2311
97,ACM Transactions on Computer Systems,1997,0.3126
97,Communications of the ACM,1997,0.464366667
97,IEEE/ACM Transactions on Networking,1997,0.2408
97,ACM SIGARCH Computer Architecture News,1998,0.2771
97,ACM SIGCOMM Computer Communication Review,1998,0.2177
97,ACM SIGCSE Bulletin,1998,0.305875
97,ACM SIGMETRICS Performance Evaluation Review,1998,0.473
97,ACM SIGMOD Record,1998,0.3726
97,IEEE/ACM Transactions on Networking,1998,0.3039
97,netWorker,1998,0.398
97,ACM Computing Surveys,1999,0.63525
97,ACM SIGARCH Computer Architecture News,1999,0.2273
97,ACM SIGCSE Bulletin,1999,0.3293
97,ACM SIGMOD Record,1999,0.302133333
97,IEEE/ACM Transactions on Networking,1999,0.2223
97,ACM SIGAPL APL Quote Quad,2000,0.3735
97,ACM SIGBIO Newsletter,2000,0.2942
97,ACM SIGCSE Bulletin,2000,0.236366667
97,ACM SIGMOBILE Mobile Computing and Communications Review,2000,0.2391
97,ACM SIGMOD Record,2000,0.3627
97,ACM SIGOPS Operating Systems Review,2000,0.2992
97,Communications of the ACM,2000,0.489375
97,IEEE/ACM Transactions on Networking,2000,0.4838
97,ACM SIGARCH Computer Architecture News,2001,0.3044
97,ACM SIGCOMM Computer Communication Review,2001,0.2147
97,ACM SIGCSE Bulletin,2001,0.2008
97,ACM SIGMOD Record,2001,0.2481
97,Journal of Educational Resources in Computing,2001,0.310233333
97,ACM SIGCOMM Computer Communication Review,2002,0.235866667
97,ACM SIGCSE Bulletin,2002,0.41655
97,Communications of the ACM,2002,0.2079
97,IEEE/ACM Transactions on Networking,2002,0.2479
97,interactions,2002,0.3088
97,ACM SIGACCESS Accessibility and Computing,2003,0.374
97,ACM SIGCSE Bulletin,2003,0.3059
97,IEEE/ACM Transactions on Networking,2003,0.2388
97,ACM SIGCSE Bulletin,2004,0.2973
97,ACM Transactions on Computer-Human Interaction,2004,0.3716
97,Computers in Entertainment,2004,0.2878
97,ACM SIGCSE Bulletin,2005,0.2301
97,ACM SIGIR Forum,2005,0.3158
97,"ACM Transactions on Multimedia Computing, Communications, and Applications",2005,0.32608
97,Computers in Entertainment,2005,0.2151
97,Queue,2005,0.2257
97,ACM SIGACCESS Accessibility and Computing,2006,0.3276
97,"ACM Transactions on Multimedia Computing, Communications, and Applications",2006,0.36214
97,Computers in Entertainment,2006,0.3119
97,Queue,2006,0.2829
97,ACM SIGCSE Bulletin,2007,0.3969
97,ACM SIGMETRICS Performance Evaluation Review,2007,0.2918
97,"ACM Transactions on Multimedia Computing, Communications, and Applications",2007,0.5403
97,Computers in Entertainment,2007,0.24635
97,ACM SIGCSE Bulletin,2008,0.2717
97,ACM SIGMETRICS Performance Evaluation Review,2008,0.3003
97,"ACM Transactions on Multimedia Computing, Communications, and Applications",2008,0.437116667
97,Computers in Entertainment,2008,0.315125
97,Journal on Computing and Cultural Heritage,2008,0.4416
97,eLearn,2008,0.2616
97,ACM SIGCSE Bulletin,2009,0.41255
97,ACM SIGMultimedia Records,2009,0.31874
97,ACM SIGWEB Newsletter,2009,0.2311
97,"ACM Transactions on Multimedia Computing, Communications, and Applications",2009,0.4582
97,ACM Transactions on Speech and Language Processing,2009,0.3339
97,Computers in Entertainment,2009,0.328933333
97,eLearn,2009,0.3291
97,ACM Computing Surveys,2010,0.4147
97,ACM SIGCAS Computers and Society,2010,0.2193
97,ACM SIGMultimedia Records,2010,0.2852
97,"ACM Transactions on Multimedia Computing, Communications, and Applications",2010,0.3492
97,Computers in Entertainment,2010,0.4108
97,Journal on Computing and Cultural Heritage,2010,0.266
97,ACM SIGIR Forum,2011,0.28025
97,ACM Transactions on Interactive Intelligent Systems,2011,0.2428
97,"ACM Transactions on Multimedia Computing, Communications, and Applications",2011,0.292075
97,Communications of the ACM,2011,0.3755
97,"XRDS: Crossroads, The ACM Magazine for Students",2011,0.2975
106,eLearn,0,0.2288
106,ACM SIGCSE Bulletin,1974,0.3134
106,ACM SIGSOC Bulletin,1981,0.2941
106,ACM SIGCHI Bulletin,1985,0.2531
106,ACM SIGMOD Record,1985,0.3962
106,ACM SIGCHI Bulletin,1986,0.2575
106,ACM SIGOPS Operating Systems Review,1989,0.2104
106,ACM SIGSIM Simulation Digest,1990,0.2171
106,ACM SIGAPL APL Quote Quad,1991,0.2286
106,ACM SIGPLAN OOPS Messenger,1992,0.2159
106,ACM SIGCHI Bulletin,1993,0.2658
106,ACM SIGDOC Asterisk Journal of Computer Documentation,1993,0.4897
106,ACM SIGWEB Newsletter,1993,0.3355
106,Communications of the ACM,1993,0.3081
106,ACM SIGCHI Bulletin,1994,0.4032
106,Communications of the ACM,1994,0.2155
106,interactions,1994,0.5341
106,ACM SIGOIS Bulletin,1995,0.3583
106,ACM SIGPLAN Notices,1995,0.2483
106,ACM SIGCAPH Computers and the Physically Handicapped,1996,0.4461
106,ACM SIGCHI Bulletin,1996,0.2949
106,Communications of the ACM,1996,0.2925
106,interactions,1996,0.292833333
106,ACM SIGCHI Bulletin,1997,0.3584
106,ACM SIGMIS Database,1997,0.2086
106,Crossroads,1997,0.2059
106,interactions,1997,0.2668
106,netWorker,1998,0.3083
106,ACM SIGCSE Bulletin,1999,0.2407
106,ACM SIGGROUP Bulletin,1999,0.369
106,ACM SIGMOD Record,1999,0.2154
106,interactions,1999,0.4178
106,ACM Journal of Computer Documentation,2000,0.343
106,ACM SIGCHI Bulletin,2000,0.4823
106,Communications of the ACM,2000,0.3162
106,interactions,2000,0.4915
106,ACM Journal of Computer Documentation,2001,0.26845
106,ACM SIGCAS Computers and Society,2001,0.3259
106,Communications of the ACM,2001,0.3228
106,eLearn,2001,0.2577
106,netWorker,2001,0.3081
